IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.003,,,,,,0.003228965,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.003,,,,,,0.003249232,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.003,,,,,,0.003263379,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.003,,,,,,0.003265738,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.003,,,,,,0.00326672,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.003,,,,,,0.003272442,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.003,,,,,,0.003285361,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.003,,,,,,0.003297582,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.003,,,,,,0.00330211,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.003,,,,,,0.003316325,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.003,,,,,,0.003368803,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.003,,,,,,0.003373799,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.003,,,,,,0.003414274,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.003,,,,,,0.003419285,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.003,,,,,,0.003434363,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.003,,,,,,0.003447595,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.003,,,,,,0.003458318,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.003,,,,,,0.003491423,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.003,,,,,,0.003497239,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.004,,,,,,0.003517979,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.004,,,,,,0.003531091,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.004,,,,,,0.003541923,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.004,,,,,,0.003572226,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.004,,,,,,0.003603838,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.004,,,,,,0.003613785,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.004,,,,,,0.003630256,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.004,,,,,,0.003698247,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.004,,,,,,0.003705574,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.004,,,,,,0.00371342,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.004,,,,,,0.003730974,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.004,,,,,,0.003740335,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.004,,,,,,0.003776281,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.004,,,,,,0.003849514,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.004,,,,,,0.003866276,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.004,,,,,,0.003966119,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.004,,,,,,0.003992408,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.004,,,,,,0.004026681,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.004,,,,,,0.004028691,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.004,,,,,,0.004051871,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.004,,,,,,0.004123842,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.004,,,,,,0.0041789,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.004,,,,,,0.004234146,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.004,,,,,,0.004243206,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.004,,,,,,0.004355593,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.004,,,,,,0.004365533,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.004,,,,,,0.004417087,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.004,,,,,,0.004428596,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.004,,,,,,0.004444318,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.004,,,,,,0.00445238,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.005,,,,,,0.004541426,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.005,,,,,,0.004582289,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.005,,,,,,0.004582986,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.005,,,,,,0.004608707,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.005,,,,,,0.004619116,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.005,,,,,,0.004655833,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.005,,,,,,0.004665366,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.005,,,,,,0.004726039,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.005,,,,,,0.004762772,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.005,,,,,,0.004790223,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.005,,,,,,0.004794478,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.005,,,,,,0.00485419,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.005,,,,,,0.004864259,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.005,,,,,,0.004869313,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.005,,,,,,0.004945713,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.005,,,,,,0.005058911,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.005,,,,,,0.005061657,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.005,,,,,,0.005124613,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.005,,,,,,0.00534531,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.006,,,,,,0.005543198,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.006,,,,,,0.005556833,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.006,,,,,,0.005567559,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.006,,,,,,0.005607235,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.006,,,,,,0.005647383,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.006,,,,,,0.005648594,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.006,,,,,,0.005653745,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.006,,,,,,0.005690747,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.006,,,,,,0.005756384,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.006,,,,,,0.005758876,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.006,,,,,,0.005815411,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.006,,,,,,0.005819104,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.006,,,,,,0.005844613,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.006,,,,,,0.005908078,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.006,,,,,,0.005911442,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.006,,,,,,0.005912945,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.006,,,,,,0.006056631,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.006,,,,,,0.006081201,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.006,,,,,,0.006164771,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.006,,,,,,0.006185772,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.006,,,,,,0.006441772,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.006,,,,,,0.006460756,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.006,,,,,,0.006476665,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.006,,,,,,0.006486406,,,EN,2020-12-05T18:30:00.000Z
